Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,Booking_Date,Quarter,Month,Year
NGFWBU,FPRHIGH,FPR4115-NGFW-K9,Q2 FY2021,JAN FY2021,298,01-01-2021,2,1,2021
NGFWBU,FPRLOW,FPR1010-NGFW-K9,Q2 FY2021,JAN FY2021,2254,01-01-2021,2,1,2021
OTBU,15454W,NCS2K-16-AD-CCOFS=,Q2 FY2021,JAN FY2021,10,01-01-2021,2,1,2021
OTBU,15454W,NCS2K-400G-XP=,Q2 FY2021,JAN FY2021,600,01-01-2021,2,1,2021
OTBU,15454W,NCS2K-TNCS-2O-K9,Q2 FY2021,JAN FY2021,13,01-01-2021,2,1,2021
OTBU,15454W,NCS2015-SA-DC,Q2 FY2021,JAN FY2021,193,01-01-2021,2,1,2021
OTBU,NCS1000,NCS1K4-1.2T-K9,Q2 FY2021,JAN FY2021,228,01-01-2021,2,1,2021
OTBU,NCS1000,NCS1K4-1.2TL-K9,Q2 FY2021,JAN FY2021,0,01-01-2021,2,1,2021
OTBU,NCS1000,NCS1001-K9,Q2 FY2021,JAN FY2021,31,01-01-2021,2,1,2021
OTBU,ONS,ONS-CFP2-WDM=,Q2 FY2021,JAN FY2021,1254,01-01-2021,2,1,2021
BATBU,A9K920,A9K-920-4SZ-D,Q2 FY2021,JAN FY2021,42,01-01-2021,2,1,2021
BATBU,A9K920,A9K-920-12CZ-A,Q2 FY2021,JAN FY2021,1905,01-01-2021,2,1,2021
BATBU,A9K920,A9K-920-12SZ-IM,Q2 FY2021,JAN FY2021,846,01-01-2021,2,1,2021
BATBU,NCS540,N540-24Z8Q2C-SYS,Q2 FY2021,JAN FY2021,886,01-01-2021,2,1,2021
BATBU,NCS540,N540-ACC-SYS,Q2 FY2021,JAN FY2021,1058,01-01-2021,2,1,2021
BATBU,NCS540,N540-PWR400-D,Q2 FY2021,JAN FY2021,3956,01-01-2021,2,1,2021
BATBU,NCS540,N540X-6Z18G-SYS-A,Q2 FY2021,JAN FY2021,7,01-01-2021,2,1,2021
BATBU,NCS540,N540X-6Z18G-SYS-D,Q2 FY2021,JAN FY2021,21,01-01-2021,2,1,2021
BATBU,NCS540,N540X-12Z16G-SYS-D,Q2 FY2021,JAN FY2021,4586,01-01-2021,2,1,2021
BATBU,NCS560,A900-IMA-8Z,Q2 FY2021,JAN FY2021,438,01-01-2021,2,1,2021
BATBU,NCS560,N560-4-RSP4,Q2 FY2021,JAN FY2021,329,01-01-2021,2,1,2021
BATBU,NCS560,N560-4-SYS,Q2 FY2021,JAN FY2021,165,01-01-2021,2,1,2021
BATBU,NCS4200,NCS4202-SA,Q2 FY2021,JAN FY2021,37,01-01-2021,2,1,2021
SRSBU,4300ISR,ISR4321/K9,Q2 FY2021,JAN FY2021,9676,01-01-2021,2,1,2021
SRSBU,4300ISR,ISR4331/K9,Q2 FY2021,JAN FY2021,12490,01-01-2021,2,1,2021
SRSBU,4300ISR,ISR4351/K9,Q2 FY2021,JAN FY2021,1482,01-01-2021,2,1,2021
SRSBU,ISR1121,ISR4431/K9,Q2 FY2021,JAN FY2021,4544,01-01-2021,2,1,2021
SRSBU,ISR1121,ISR4451-X/K9,Q2 FY2021,JAN FY2021,2073,01-01-2021,2,1,2021
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2021,JAN FY2021,338,01-01-2021,2,1,2021
SRSBU,A9K1000,A9K1001-HX,Q2 FY2021,JAN FY2021,242,01-01-2021,2,1,2021
SRSBU,A9K1000,A9K1001-X,Q2 FY2021,JAN FY2021,2080,01-01-2021,2,1,2021
SRSBU,A9K1000,A9K1002-HX,Q2 FY2021,JAN FY2021,250,01-01-2021,2,1,2021
SRSBU,CAT8200,C8200-1N-4T,Q2 FY2021,JAN FY2021,2,01-01-2021,2,1,2021
SRSBU,CAT8300,C8300-1N1S-6T,Q2 FY2021,JAN FY2021,143,01-01-2021,2,1,2021
SRSBU,CAT8300,C8300-2N2S-4T2X,Q2 FY2021,JAN FY2021,43,01-01-2021,2,1,2021
SRSBU,CAT8300,C8300-2N2S-6T,Q2 FY2021,JAN FY2021,1,01-01-2021,2,1,2021
SRSBU,CAT8500,C8500-12X,Q2 FY2021,JAN FY2021,65,01-01-2021,2,1,2021
SRSBU,CAT8500,C8500-12X4QC,Q2 FY2021,JAN FY2021,69,01-01-2021,2,1,2021
SRSBU,CAT8500,C8500L-8S4X,Q2 FY2021,JAN FY2021,3,01-01-2021,2,1,2021
SRSBU,ISR1K,C1111-4P,Q2 FY2021,JAN FY2021,7963,01-01-2021,2,1,2021
SRSBU,ISR1K,C1111-8P,Q2 FY2021,JAN FY2021,10127,01-01-2021,2,1,2021
SRSBU,ISR1K,C1111-8PLTExA,Q2 FY2021,JAN FY2021,2131,01-01-2021,2,1,2021
SRSBU,ISR1K,C1116-4P,Q2 FY2021,JAN FY2021,4597,01-01-2021,2,1,2021
SRSBU,ISR1K,C1121-8P,Q2 FY2021,JAN FY2021,268,01-01-2021,2,1,2021
SRSBU,ISR1K,P-LTEA-EA,Q2 FY2021,JAN FY2021,7759,01-01-2021,2,1,2021
SRSBU,ISR900,C927-4P,Q2 FY2021,JAN FY2021,503,01-01-2021,2,1,2021
SRSBU,VIPTELA,VEDGE-2000-AC-K9,Q2 FY2021,JAN FY2021,178,01-01-2021,2,1,2021
SRSBU,WANLAN,NIM-24A,Q2 FY2021,JAN FY2021,2131,01-01-2021,2,1,2021
TOASTBU,CPAK100,CPAK-100G-LR4,Q2 FY2021,JAN FY2021,1535,01-01-2021,2,1,2021
TOASTBU,QDD400G,QDD-400G-FR4-S,Q2 FY2021,JAN FY2021,911,01-01-2021,2,1,2021
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q2 FY2021,JAN FY2021,24006,01-01-2021,2,1,2021
TOASTBU,QSFP100,QSFP-40/100-SRBD,Q2 FY2021,JAN FY2021,52792,01-01-2021,2,1,2021
TOASTBU,QSFP100,QSFP-100G-AOC3M,Q2 FY2021,JAN FY2021,4096,01-01-2021,2,1,2021
TOASTBU,QSFP100,QSFP-100G-CWDM4-S,Q2 FY2021,JAN FY2021,1641,01-01-2021,2,1,2021
TOASTBU,QSFP100,QSFP-100G-DR-S,Q2 FY2021,JAN FY2021,1057,01-01-2021,2,1,2021
TOASTBU,QSFP100,QSFP-100G-ER4L-S,Q2 FY2021,JAN FY2021,1479,01-01-2021,2,1,2021
TOASTBU,QSFP100,QSFP-100G-LR4-S,Q2 FY2021,JAN FY2021,25139,01-01-2021,2,1,2021
TOASTBU,QSFP100,QSFP-100G-SM-SR,Q2 FY2021,JAN FY2021,5518,01-01-2021,2,1,2021
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2021,JAN FY2021,60837,01-01-2021,2,1,2021
TOASTBU,SFP10G,SFP-10G-LR-S,Q2 FY2021,JAN FY2021,37496,01-01-2021,2,1,2021
TOASTBU,SEP25G,SFP-10/25G-CSR-S,Q2 FY2021,JAN FY2021,16763,01-01-2021,2,1,2021
TOASTBU,SEP25G,SFP-25G-SR-S,Q2 FY2021,JAN FY2021,25779,01-01-2021,2,1,2021
TOASTBU,SFPGE,GLC-TE,Q2 FY2021,JAN FY2021,125458,01-01-2021,2,1,2021
UOPBLRBU,C1000,C1000-24T-4G-L,Q2 FY2021,JAN FY2021,6444,01-01-2021,2,1,2021
UOPBLRBU,C1000,C1000-48T-4G-L,Q2 FY2021,JAN FY2021,1176,01-01-2021,2,1,2021
UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2021,JAN FY2021,1242,01-01-2021,2,1,2021
UOPBLRBU,C3650,WS-C3650-48FQM,Q2 FY2021,JAN FY2021,34,01-01-2021,2,1,2021
UOPBLRBU,C9200,C9200-24T-E,Q2 FY2021,JAN FY2021,2416,01-01-2021,2,1,2021
UOPBLRBU,C9200,C9200-48P-A,Q2 FY2021,JAN FY2021,1717,01-01-2021,2,1,2021
UOPBLRBU,C9200,C9200-48P-E,Q2 FY2021,JAN FY2021,10633,01-01-2021,2,1,2021
UOPBLRBU,C9200,C9200-48PXG-E,Q2 FY2021,JAN FY2021,689,01-01-2021,2,1,2021
UOPBLRBU,C9200,C9200-48T-E,Q2 FY2021,JAN FY2021,1893,01-01-2021,2,1,2021
UOPBLRBU,C9200L,C9200L-24P-4G-E,Q2 FY2021,JAN FY2021,9560,01-01-2021,2,1,2021
UOPBLRBU,C9200L,C9200L-24P-4X-E,Q2 FY2021,JAN FY2021,3871,01-01-2021,2,1,2021
UOPBLRBU,C9200L,C9200L-24T-4G-E,Q2 FY2021,JAN FY2021,5077,01-01-2021,2,1,2021
UOPBLRBU,C9200L,C9200L-24T-4X-E,Q2 FY2021,JAN FY2021,1696,01-01-2021,2,1,2021
UOPBLRBU,C9200L,C9200L-48P-4G-E,Q2 FY2021,JAN FY2021,7079,01-01-2021,2,1,2021
UOPBLRBU,C9200L,C9200L-48P-4X-E,Q2 FY2021,JAN FY2021,7156,01-01-2021,2,1,2021
UOPBLRBU,C9200L,C9200L-48PL-4X-E,Q2 FY2021,JAN FY2021,153,01-01-2021,2,1,2021
UOPBLRBU,C9300,C9300-24P,Q2 FY2021,JAN FY2021,5314,01-01-2021,2,1,2021
UOPBLRBU,C9300,C9300-24T,Q2 FY2021,JAN FY2021,6707,01-01-2021,2,1,2021
UOPBLRBU,C9300,C9300-24UX,Q2 FY2021,JAN FY2021,2510,01-01-2021,2,1,2021
UOPBLRBU,C9300,C9300-48H,Q2 FY2021,JAN FY2021,469,01-01-2021,2,1,2021
UOPBLRBU,C9300,C9300-48P,Q2 FY2021,JAN FY2021,17913,01-01-2021,2,1,2021
UOPBLRBU,C9300,C9300-48T,Q2 FY2021,JAN FY2021,3539,01-01-2021,2,1,2021
UOPBLRBU,C9300,C9300-48UN,Q2 FY2021,JAN FY2021,3268,01-01-2021,2,1,2021
UOPBLRBU,C9300,C9300-48UXM,Q2 FY2021,JAN FY2021,4768,01-01-2021,2,1,2021
UOPBLRBU,C9300,C9300-NM-8X,Q2 FY2021,JAN FY2021,38421,01-01-2021,2,1,2021
UOPBLRBU,C9300L,C9300L-24T-4X-A,Q2 FY2021,JAN FY2021,212,01-01-2021,2,1,2021
UOPBLRBU,C9300L,C9300L-48P-4G-E,Q2 FY2021,JAN FY2021,602,01-01-2021,2,1,2021
UOPBLRBU,C9300L,C9300L-48P-4X-A,Q2 FY2021,JAN FY2021,1268,01-01-2021,2,1,2021
UOPBLRBU,C9300L,C9300L-48P-4X-E,Q2 FY2021,JAN FY2021,1212,01-01-2021,2,1,2021
UOPBLRBU,C9300L,C9300L-48UXG-4X-A,Q2 FY2021,JAN FY2021,505,01-01-2021,2,1,2021
UOPBLRBU,C9400,C9400-LC-48U,Q2 FY2021,JAN FY2021,7789,01-01-2021,2,1,2021
UOPBLRBU,C9400,C9400-LC-48UX,Q2 FY2021,JAN FY2021,3697,01-01-2021,2,1,2021
UOPBLRBU,C9400,C9400-PWR-3200AC,Q2 FY2021,JAN FY2021,11931,01-01-2021,2,1,2021
UOPBLRBU,C9400,C9400-SUP-1,Q2 FY2021,JAN FY2021,3251,01-01-2021,2,1,2021
UOPBLRBU,C9400,C9400-SUP-1XL,Q2 FY2021,JAN FY2021,1433,01-01-2021,2,1,2021
UOPBLRBU,C9400,C9400-SUP-1XL-Y,Q2 FY2021,JAN FY2021,1179,01-01-2021,2,1,2021
UOPBLRBU,C9400,C9407R-96U-BNDL-E,Q2 FY2021,JAN FY2021,210,01-01-2021,2,1,2021
UOPBLRBU,C9400,C9410R-96U-BNDL-A,Q2 FY2021,JAN FY2021,856,01-01-2021,2,1,2021
UCEBU,PHON3PC,CP-8841-3PCC-K9,Q2 FY2021,JAN FY2021,10902,01-01-2021,2,1,2021
UCEBU,PHON3PC,CP-8865-3PCC-K9,Q2 FY2021,JAN FY2021,644,01-01-2021,2,1,2021
UCEBU,PHONVID,CP-8845-K9,Q2 FY2021,JAN FY2021,15750,01-01-2021,2,1,2021
UCEBU,PHONVID,CP-8865-K9,Q2 FY2021,JAN FY2021,7274,01-01-2021,2,1,2021
UCEBU,PHONVOC,CP-7821-K9,Q2 FY2021,JAN FY2021,49253,01-01-2021,2,1,2021
UCEBU,PHONVOC,CP-7841-K9,Q2 FY2021,JAN FY2021,65089,01-01-2021,2,1,2021
UCEBU,PHONVOC,CP-8811-K9,Q2 FY2021,JAN FY2021,49551,01-01-2021,2,1,2021
UCEBU,PHONVOC,CP-8841-K9,Q2 FY2021,JAN FY2021,74456,01-01-2021,2,1,2021
UCEBU,PHONVOC,CP-8851-K9,Q2 FY2021,JAN FY2021,40186,01-01-2021,2,1,2021
UCEBU,PHONVOC,CP-8861-K9,Q2 FY2021,JAN FY2021,9441,01-01-2021,2,1,2021
UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2021,JAN FY2021,13775,01-01-2021,2,1,2021
RTOBU,C9105AX,C9105AXI-B,Q2 FY2021,JAN FY2021,3549,01-01-2021,2,1,2021
RTOBU,C9105AX,C9105AXW-B,Q2 FY2021,JAN FY2021,11197,01-01-2021,2,1,2021
RTOBU,C9115AX,C9115AXE-B,Q2 FY2021,JAN FY2021,1480,01-01-2021,2,1,2021
RTOBU,C9115AX,C9115AXI-B,Q2 FY2021,JAN FY2021,24055,01-01-2021,2,1,2021
RTOBU,C9120AX,C9120AXE-B,Q2 FY2021,JAN FY2021,13618,01-01-2021,2,1,2021
RTOBU,C9120AX,C9120AXI-B,Q2 FY2021,JAN FY2021,71026,01-01-2021,2,1,2021
RTOBU,C9130AX,C9130AXE-B,Q2 FY2021,JAN FY2021,3360,01-01-2021,2,1,2021
RTOBU,C9130AX,C9130AXI-B,Q2 FY2021,JAN FY2021,37062,01-01-2021,2,1,2021
RTOBU,C980040,C9800-40-K9,Q2 FY2021,JAN FY2021,667,01-01-2021,2,1,2021
CSWBU,CBR8,CBR-D121-DS-MOD,Q3 FY2021,FEB FY2021,110,01-02-2021,3,2,2021
CSWBU,CBR8,CBR-D31-US-MOD,Q3 FY2021,FEB FY2021,55,01-02-2021,3,2,2021
CPBU,DNAHW,DN2-CPU-I6238,Q3 FY2021,FEB FY2021,370,01-02-2021,3,2,2021
CPBU,DNAHW,DN2-CPU-I8276,Q3 FY2021,FEB FY2021,164,01-02-2021,3,2,2021
CPBU,DNAHW,DN2-SD19T61X-EV,Q3 FY2021,FEB FY2021,2528,01-02-2021,3,2,2021
CRBU,8000,8201-SYS,Q3 FY2021,FEB FY2021,4,01-02-2021,3,2,2021
CRBU,8000,8800-LC-36FH,Q3 FY2021,FEB FY2021,24,01-02-2021,3,2,2021
CRBU,8000,8800-LC-48H,Q3 FY2021,FEB FY2021,191,01-02-2021,3,2,2021
CRBU,8000,8808-FC,Q3 FY2021,FEB FY2021,615,01-02-2021,3,2,2021
CRBU,8000,8808-SYS,Q3 FY2021,FEB FY2021,128,01-02-2021,3,2,2021
CRBU,8000,8818-SYS,Q3 FY2021,FEB FY2021,2,01-02-2021,3,2,2021
CRBU,NCS55FC,NC55-5504-FC2,Q3 FY2021,FEB FY2021,588,01-02-2021,3,2,2021
CRBU,NCS55FC,NC55-5508-FC2,Q3 FY2021,FEB FY2021,192,01-02-2021,3,2,2021
CRBU,NCS55FC,NCS-55A1-36H-SYS,Q3 FY2021,FEB FY2021,28,01-02-2021,3,2,2021
CRBU,NCS55FC,NCS-55A2-MOD-SYS,Q3 FY2021,FEB FY2021,351,01-02-2021,3,2,2021
CRBU,NCS55FC,NCS-55A2-MODS-SYS,Q3 FY2021,FEB FY2021,22,01-02-2021,3,2,2021
CRBU,NCS55FC,NCS-5504-SYS,Q3 FY2021,FEB FY2021,139,01-02-2021,3,2,2021
CRBU,NCS5500,NC55-36X100G-A-SE,Q3 FY2021,FEB FY2021,3,01-02-2021,3,2,2021
CRBU,NCS5500,NCS-55A1-36H-SE-S,Q3 FY2021,FEB FY2021,28,01-02-2021,3,2,2021
CRBU,NCS5500,NCS-5501-SE,Q3 FY2021,FEB FY2021,1027,01-02-2021,3,2,2021
CRBU,NCS5500,NCS-5508,Q3 FY2021,FEB FY2021,36,01-02-2021,3,2,2021
CRBU,NCS6000,NC6-20X100GE-M-C,Q3 FY2021,FEB FY2021,10,01-02-2021,3,2,2021
CSA,HXCPU,HX-CPU-I6258R,Q3 FY2021,FEB FY2021,0,01-02-2021,3,2,2021
CSA,HXSSD,HX-SD38T61X-EV,Q3 FY2021,FEB FY2021,923,01-02-2021,3,2,2021
CSA,UCSB,UCS-FI-6454,Q3 FY2021,FEB FY2021,274,01-02-2021,3,2,2021
CSA,UCSB,UCSB-B200-M5,Q3 FY2021,FEB FY2021,6494,01-02-2021,3,2,2021
CSA,UCSC,UCSC-C220-M5SX,Q3 FY2021,FEB FY2021,2076,01-02-2021,3,2,2021
CSA,UCSC,UCSC-C240-M5SX,Q3 FY2021,FEB FY2021,734,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-A7702,Q3 FY2021,FEB FY2021,51,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6226,Q3 FY2021,FEB FY2021,208,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6226R,Q3 FY2021,FEB FY2021,805,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6230,Q3 FY2021,FEB FY2021,610,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6234,Q3 FY2021,FEB FY2021,577,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6238R,Q3 FY2021,FEB FY2021,751,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6240,Q3 FY2021,FEB FY2021,860,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6240R,Q3 FY2021,FEB FY2021,1028,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6246,Q3 FY2021,FEB FY2021,190,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6248R,Q3 FY2021,FEB FY2021,2596,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6252,Q3 FY2021,FEB FY2021,136,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6338N,Q3 FY2021,FEB FY2021,0,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6346,Q3 FY2021,FEB FY2021,0,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I6348,Q3 FY2021,FEB FY2021,22,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I8260,Q3 FY2021,FEB FY2021,505,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I8268,Q3 FY2021,FEB FY2021,314,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I8276L,Q3 FY2021,FEB FY2021,18,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I8280L,Q3 FY2021,FEB FY2021,78,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I8358,Q3 FY2021,FEB FY2021,6,01-02-2021,3,2,2021
CSA,UCSCPU,UCS-CPU-I8380,Q3 FY2021,FEB FY2021,0,01-02-2021,3,2,2021
CSA,UCSHDD,UCS-S3260-HDW18T,Q3 FY2021,FEB FY2021,0,01-02-2021,3,2,2021
CSA,UCSMEM,UCS-ML-128G4RT-H,Q3 FY2021,FEB FY2021,3740,01-02-2021,3,2,2021
CSA,UCSMEM,UCS-ML-128G4RW,Q3 FY2021,FEB FY2021,152,01-02-2021,3,2,2021
CSA,UCSMEM,UCS-ML-X64G4RT-H,Q3 FY2021,FEB FY2021,16038,01-02-2021,3,2,2021
CSA,UCSMEM,UCS-MR-X16G1RW,Q3 FY2021,FEB FY2021,8,01-02-2021,3,2,2021
CSA,UCSMEM,UCS-MR-X32G2RS-H=,Q3 FY2021,FEB FY2021,2241,01-02-2021,3,2,2021
CSA,UCSMEM,UCS-MR-X32G2RT-H,Q3 FY2021,FEB FY2021,37236,01-02-2021,3,2,2021
CSA,UCSMEM,UCS-MR-X32G2RW,Q3 FY2021,FEB FY2021,312,01-02-2021,3,2,2021
CSA,UCSMEM,UCS-MR-X64G2RT-H,Q3 FY2021,FEB FY2021,37018,01-02-2021,3,2,2021
CSA,UCSMEM,UCS-MR-X64G2RW,Q3 FY2021,FEB FY2021,264,01-02-2021,3,2,2021
CSA,UCSMEM,UCS-MR-X64G4RS-H=,Q3 FY2021,FEB FY2021,246,01-02-2021,3,2,2021
CSA,UCSSSD,UCS-M2-240GB,Q3 FY2021,FEB FY2021,3350,01-02-2021,3,2,2021
CSA,UCST,UCSC-GPU-T4-16,Q3 FY2021,FEB FY2021,289,01-02-2021,3,2,2021
CVEBU,CTSMPS,CS-R55-UNI2-K9+,Q3 FY2021,FEB FY2021,301,01-02-2021,3,2,2021
CVEBU,CTSPS,CS-DESKPRO-K9,Q3 FY2021,FEB FY2021,948,01-02-2021,3,2,2021
CVEBU,CTSQS,CS-CODEC-PLUS+,Q3 FY2021,FEB FY2021,1714,01-02-2021,3,2,2021
CVEBU,CTSQS,CS-CODEC-PRO+,Q3 FY2021,FEB FY2021,724,01-02-2021,3,2,2021
CVEBU,CTSQS,CS-KIT-K9,Q3 FY2021,FEB FY2021,1538,01-02-2021,3,2,2021
CVEBU,CTSQS,CS-KIT-MINI-K9,Q3 FY2021,FEB FY2021,1720,01-02-2021,3,2,2021
CVEBU,CTSQS,CS-QUADCAM+,Q3 FY2021,FEB FY2021,1311,01-02-2021,3,2,2021
CVEBU,CTSQS,CS-T10-TS+,Q3 FY2021,FEB FY2021,5033,01-02-2021,3,2,2021
CVEBU,CTSQS,CTS-CAM-P60+,Q3 FY2021,FEB FY2021,1198,01-02-2021,3,2,2021
EBBU,C9300AG,C9300-24S,Q3 FY2021,FEB FY2021,1283,01-02-2021,3,2,2021
EBBU,C9300AG,C9300-48S,Q3 FY2021,FEB FY2021,624,01-02-2021,3,2,2021
EBBU,C9500,C9K-F1-SSD-240G,Q3 FY2021,FEB FY2021,150,01-02-2021,3,2,2021
EBBU,C9500,C9500-24Y4C,Q3 FY2021,FEB FY2021,1451,01-02-2021,3,2,2021
EBBU,C9500,C9500-40X,Q3 FY2021,FEB FY2021,1772,01-02-2021,3,2,2021
EBBU,C9500,C9500-48Y4C,Q3 FY2021,FEB FY2021,2060,01-02-2021,3,2,2021
EBBU,C9600,C9600-SUP-1,Q3 FY2021,FEB FY2021,526,01-02-2021,3,2,2021
EBBU,C9600,C9606R,Q3 FY2021,FEB FY2021,339,01-02-2021,3,2,2021
ECBU,MDS9000,DS-C9148T-K9,Q3 FY2021,FEB FY2021,316,01-02-2021,3,2,2021
ECBU,MDS9000,DS-C9396T-K9,Q3 FY2021,FEB FY2021,48,01-02-2021,3,2,2021
ECBU,MDS9000,DS-SFP-FC32G-SW,Q3 FY2021,FEB FY2021,28636,01-02-2021,3,2,2021
ECBU,MDS9000,DS-X9648-1536K9,Q3 FY2021,FEB FY2021,875,01-02-2021,3,2,2021
ERBU,A9K9KFM,A9K-RSP5-SE,Q3 FY2021,FEB FY2021,88,01-02-2021,3,2,2021
ERBU,A9K9KFM,A9K-RSP5-TR,Q3 FY2021,FEB FY2021,100,01-02-2021,3,2,2021
ERBU,A9K9KFM,A9K-RSP880-SE,Q3 FY2021,FEB FY2021,16,01-02-2021,3,2,2021
ERBU,A9K9KFM,A9K-RSP880-TR,Q3 FY2021,FEB FY2021,66,01-02-2021,3,2,2021
ERBU,A9K9000,A9K-8X100GE-TR,Q3 FY2021,FEB FY2021,53,01-02-2021,3,2,2021
ERBU,A9K9000,A9K-24X10GE-1G-TR,Q3 FY2021,FEB FY2021,68,01-02-2021,3,2,2021
ERBU,A9K9000,A99-32X100GE-X-SE,Q3 FY2021,FEB FY2021,16,01-02-2021,3,2,2021
ERBU,A9K9000,A9K-9901,Q3 FY2021,FEB FY2021,160,01-02-2021,3,2,2021
ERBU,A9K9000,A9K-9903,Q3 FY2021,FEB FY2021,8,01-02-2021,3,2,2021
QKBU,N3000,N3K-C3432D-S,Q3 FY2021,FEB FY2021,0,01-02-2021,3,2,2021
QKBU,N9300,N9K-C9336C-FX2,Q3 FY2021,FEB FY2021,3988,01-02-2021,3,2,2021
QKBU,N9300,N9K-C9348GC-FXP,Q3 FY2021,FEB FY2021,1720,01-02-2021,3,2,2021
QKBU,N9300,N9K-C9364C,Q3 FY2021,FEB FY2021,234,01-02-2021,3,2,2021
QKBU,N9300,N9K-C9364C-GX,Q3 FY2021,FEB FY2021,101,01-02-2021,3,2,2021
QKBU,N9300,N9K-C92348GC-X,Q3 FY2021,FEB FY2021,1042,01-02-2021,3,2,2021
QKBU,N9300,N9K-C93108TC-FX,Q3 FY2021,FEB FY2021,1244,01-02-2021,3,2,2021
QKBU,N9300,N9K-C93108TC-FX3P,Q3 FY2021,FEB FY2021,62,01-02-2021,3,2,2021
QKBU,N9300,N9K-C93180YC-FX3,Q3 FY2021,FEB FY2021,104,01-02-2021,3,2,2021
QKBU,N9300,N9K-C93240YC-FX2,Q3 FY2021,FEB FY2021,838,01-02-2021,3,2,2021
QKBU,N9300,N9K-C93360YC-FX2,Q3 FY2021,FEB FY2021,429,01-02-2021,3,2,2021
QKBU,N9300,N9K-C93600CD-GX,Q3 FY2021,FEB FY2021,175,01-02-2021,3,2,2021
QKBU,N9500,N9K-C9508,Q3 FY2021,FEB FY2021,122,01-02-2021,3,2,2021
QKBU,N9500,N9K-C9508-FM-E2,Q3 FY2021,FEB FY2021,513,01-02-2021,3,2,2021
QKBU,N9500,N9K-C9508-FM-G,Q3 FY2021,FEB FY2021,11,01-02-2021,3,2,2021
QKBU,N9500,N9K-X9736C-FX,Q3 FY2021,FEB FY2021,739,01-02-2021,3,2,2021
QKBU,N9500,N9K-X97160YC-EX,Q3 FY2021,FEB FY2021,283,01-02-2021,3,2,2021
IOTBU,IE4000,IE-4000-8T4G-E,Q3 FY2021,FEB FY2021,1567,01-02-2021,3,2,2021
IOTBU,IE4000,IE-4010-16S12P,Q3 FY2021,FEB FY2021,1290,01-02-2021,3,2,2021
NGFWBU,FPRHIGH,FPR4115-NGFW-K9,Q3 FY2021,FEB FY2021,156,01-02-2021,3,2,2021
NGFWBU,FPRLOW,FPR1010-NGFW-K9,Q3 FY2021,FEB FY2021,2092,01-02-2021,3,2,2021
OTBU,15454W,NCS2K-16-AD-CCOFS=,Q3 FY2021,FEB FY2021,61,01-02-2021,3,2,2021
OTBU,15454W,NCS2K-400G-XP=,Q3 FY2021,FEB FY2021,373,01-02-2021,3,2,2021
OTBU,15454W,NCS2K-TNCS-2O-K9,Q3 FY2021,FEB FY2021,55,01-02-2021,3,2,2021
OTBU,15454W,NCS2015-SA-DC,Q3 FY2021,FEB FY2021,255,01-02-2021,3,2,2021
OTBU,NCS1000,NCS1K4-1.2T-K9,Q3 FY2021,FEB FY2021,86,01-02-2021,3,2,2021
OTBU,NCS1000,NCS1K4-1.2TL-K9,Q3 FY2021,FEB FY2021,2,01-02-2021,3,2,2021
OTBU,NCS1000,NCS1001-K9,Q3 FY2021,FEB FY2021,3,01-02-2021,3,2,2021
OTBU,NCS4000,NCS4K-4H-OPW-LO,Q3 FY2021,FEB FY2021,0,01-02-2021,3,2,2021
OTBU,ONS,ONS-CFP2-WDM=,Q3 FY2021,FEB FY2021,549,01-02-2021,3,2,2021
BATBU,A9K920,A9K-920-4SZ-D,Q3 FY2021,FEB FY2021,29,01-02-2021,3,2,2021
BATBU,A9K920,A9K-920-12CZ-A,Q3 FY2021,FEB FY2021,917,01-02-2021,3,2,2021
BATBU,A9K920,A9K-920-12SZ-IM,Q3 FY2021,FEB FY2021,61,01-02-2021,3,2,2021
BATBU,NCS540,N540-24Z8Q2C-SYS,Q3 FY2021,FEB FY2021,865,01-02-2021,3,2,2021
